"x" "y" "position"
"1" 4.90018496857905 0.0228973356129611 "7^th"
"2" 4.90165792043468 0.0242112826394245 "7^th"
"3" 4.90313087229031 0.0256436058155165 "7^th"
"4" 4.90460382414594 0.027099276243568 "7^th"
"5" 4.90607677600157 0.0286753826119891 "7^th"
"6" 4.9075497278572 0.0302941544060742 "7^th"
"7" 4.90902267971283 0.0320168818778677 "7^th"
"8" 4.91049563156846 0.0338132788663318 "7^th"
"9" 4.91196858342409 0.0356937378097137 "7^th"
"10" 4.91344153527972 0.0376831472947227 "7^th"
"11" 4.91491448713535 0.039733015044056 "7^th"
"12" 4.91638743899099 0.0419316908655401 "7^th"
"13" 4.91786039084662 0.0441632118459042 "7^th"
"14" 4.91933334270225 0.0465882710531591 "7^th"
"15" 4.92080629455788 0.0490498577652617 "7^th"
"16" 4.92227924641351 0.0516836657842812 "7^th"
"17" 4.92375219826914 0.0543945009921385 "7^th"
"18" 4.92522515012477 0.0572500439102755 "7^th"
"19" 4.9266981019804 0.0602292113498111 "7^th"
"20" 4.92817105383603 0.06332092696838 "7^th"
"21" 4.92964400569166 0.0665883035063658 "7^th"
"22" 4.93111695754729 0.0699311372174803 "7^th"
"23" 4.93258990940292 0.0735073524316959 "7^th"
"24" 4.93406286125855 0.0771313169489904 "7^th"
"25" 4.93553581311418 0.0810231165944545 "7^th"
"26" 4.93700876496981 0.0849829358766714 "7^th"
"27" 4.93848171682544 0.0891734449119496 "7^th"
"28" 4.93995466868107 0.0934912915741946 "7^th"
"29" 4.9414276205367 0.0979971666236032 "7^th"
"30" 4.94290057239233 0.102695747238051 "7^th"
"31" 4.94437352424796 0.107533963345706 "7^th"
"32" 4.94584647610359 0.112636428450833 "7^th"
"33" 4.94731942795922 0.11782422266939 "7^th"
"34" 4.94879237981485 0.123354064443801 "7^th"
"35" 4.95026533167048 0.128950422480337 "7^th"
"36" 4.95173828352611 0.134889810117754 "7^th"
"37" 4.95321123538174 0.140943463887024 "7^th"
"38" 4.95468418723737 0.147285048550793 "7^th"
"39" 4.956157139093 0.153819805331004 "7^th"
"40" 4.95763009094863 0.16058117388972 "7^th"
"41" 4.95910304280426 0.167620736422905 "7^th"
"42" 4.96057599465989 0.174819354706899 "7^th"
"43" 4.96204894651552 0.182387162120443 "7^th"
"44" 4.96352189837115 0.19004027810504 "7^th"
"45" 4.96499485022678 0.198159334532395 "7^th"
"46" 4.96646780208242 0.206364105089174 "7^th"
"47" 4.96794075393804 0.214976566436487 "7^th"
"48" 4.96941370579368 0.223760594897383 "7^th"
"49" 4.97088665764931 0.232876927403394 "7^th"
"50" 4.97235960950494 0.242261436341458 "7^th"
"51" 4.97383256136057 0.251896923666269 "7^th"
"52" 4.9753055132162 0.26190202974279 "7^th"
"53" 4.97677846507183 0.272071163131051 "7^th"
"54" 4.97825141692746 0.282715659013883 "7^th"
"55" 4.97972436878309 0.293457060605363 "7^th"
"56" 4.98119732063872 0.304733135909602 "7^th"
"57" 4.98267027249435 0.316135312844316 "7^th"
"58" 4.98414322434998 0.327982434441976 "7^th"
"59" 4.98561617620561 0.340060162968902 "7^th"
"60" 4.98708912806124 0.352488317821868 "7^th"
"61" 4.98856207991687 0.365254257955168 "7^th"
"62" 4.9900350317725 0.378271960545635 "7^th"
"63" 4.99150798362813 0.391736416753474 "7^th"
"64" 4.99298093548376 0.405350568490508 "7^th"
"65" 4.99445388733939 0.419521250760245 "7^th"
"66" 4.99592683919502 0.43379818313324 "7^th"
"67" 4.99739979105065 0.448618787600529 "7^th"
"68" 4.99887274290628 0.463607410606208 "7^th"
"69" 5.00034569476191 0.479034101666953 "7^th"
"70" 5.00181864661754 0.494735102758586 "7^th"
"71" 5.00329159847317 0.510766955036167 "7^th"
"72" 5.0047645503288 0.527177646655328 "7^th"
"73" 5.00623750218443 0.543811452531829 "7^th"
"74" 5.00771045404006 0.560925563848496 "7^th"
"75" 5.00918340589569 0.578155714819946 "7^th"
"76" 5.01065635775132 0.595963197426724 "7^th"
"77" 5.01212930960695 0.613872555292735 "7^th"
"78" 5.01360226146258 0.632268423758689 "7^th"
"79" 5.01507521331822 0.650852468100036 "7^th"
"80" 5.01654816517384 0.669812392945311 "7^th"
"81" 5.01802111702948 0.689051538646636 "7^th"
"82" 5.01949406888511 0.708559301965677 "7^th"
"83" 5.02096702074074 0.728429667802962 "7^th"
"84" 5.02243997259637 0.748466204426865 "7^th"
"85" 5.023912924452 0.768939514121588 "7^th"
"86" 5.02538587630763 0.789501112636106 "7^th"
"87" 5.02685882816326 0.810526372369034 "7^th"
"88" 5.02833178001889 0.831648774351948 "7^th"
"89" 5.02980473187452 0.853128098372676 "7^th"
"90" 5.03127768373015 0.874772496863992 "7^th"
"91" 5.03275063558578 0.896675083397888 "7^th"
"92" 5.03422358744141 0.918798168854413 "7^th"
"93" 5.03569653929704 0.941090280966315 "7^th"
"94" 5.03716949115267 0.963644285920089 "7^th"
"95" 5.0386424430083 0.986289288673936 "7^th"
"96" 5.04011539486393 1.00922206948614 "7^th"
"97" 5.04158834671956 1.0322060501466 "7^th"
"98" 5.04306129857519 1.05543564408136 "7^th"
"99" 5.04453425043082 1.07872640706828 "7^th"
"100" 5.04600720228645 1.10218227436484 "7^th"
"101" 5.04748015414208 1.12571796931709 "7^th"
"102" 5.04895310599771 1.14935266278534 "7^th"
"103" 5.05042605785334 1.17306763897348 "7^th"
"104" 5.05189900970897 1.19683130821282 "7^th"
"105" 5.0533719615646 1.22065637178932 "7^th"
"106" 5.05484491342023 1.24449692531173 "7^th"
"107" 5.05631786527586 1.26835963578296 "7^th"
"108" 5.05779081713149 1.29221791129553 "7^th"
"109" 5.05926376898712 1.31604792884629 "7^th"
"110" 5.06073672084275 1.33984824430616 "7^th"
"111" 5.06220967269838 1.3635873535053 "7^th"
"112" 5.06368262455401 1.38725107518576 "7^th"
